order_id,quantity,unit_price,line_item,deal_size,order_date,status,quarter,month_num,year,product_id,customer_id
10182,47,74.22,16,Medium,11/12/03 0:00,Shipped,4,11,2003,S24_1046,40
10192,37,69.82,4,Small,11/20/03 0:00,Shipped,4,11,2003,S24_1046,41
10204,20,62.47,10,Small,12/2/03 0:00,Shipped,4,12,2003,S24_1046,75
10212,41,82.31,3,Medium,1/16/04 0:00,Shipped,1,1,2004,S24_1046,24
10226,21,60.26,1,Small,2/26/04 0:00,Shipped,1,2,2004,S24_1046,56
10241,22,76.43,8,Small,4/13/04 0:00,Shipped,2,4,2004,S24_1046,84
10267,40,80.1,5,Medium,7/7/04 0:00,Shipped,3,7,2004,S24_1046,75
10279,32,74.96,5,Small,8/9/04 0:00,Shipped,3,8,2004,S24_1046,24
10288,36,66.14,11,Small,9/1/04 0:00,Shipped,3,9,2004,S24_1046,66
10301,27,72.02,1,Small,10/5/03 0:00,Shipped,4,10,2003,S24_1046,86
10311,26,87.45,6,Small,10/16/04 0:00,Shipped,4,10,2004,S24_1046,24
10321,30,70.55,3,Small,11/4/04 0:00,Shipped,4,11,2004,S24_1046,22
10332,23,56.84,4,Small,11/17/04 0:00,Shipped,4,11,2004,S24_1046,78
10344,29,59.53,7,Small,11/25/04 0:00,Shipped,4,11,2004,S24_1046,68
10367,21,60.37,10,Small,1/12/05 0:00,Resolved,1,1,2005,S24_1046,4
10380,34,100,3,Medium,2/16/05 0:00,Shipped,1,2,2005,S24_1046,24
10407,26,76.43,8,Small,4/22/05 0:00,On Hold,2,4,2005,S24_1046,62
10420,60,64.67,11,Medium,5/29/05 0:00,In Process,2,5,2005,S24_1046,21
10104,35,55.49,6,Small,1/31/03 0:00,Shipped,1,1,2003,S24_1444,24
10115,47,69.36,2,Medium,4/4/03 0:00,Shipped,2,4,2003,S24_1444,28
10127,20,60.69,8,Small,6/3/03 0:00,Shipped,2,6,2003,S24_1444,75
10141,20,54.33,2,Small,8/1/03 0:00,Shipped,3,8,2003,S24_1444,74
10152,25,65.31,4,Small,9/25/03 0:00,Shipped,3,9,2003,S24_1444,29
10165,25,69.36,9,Small,10/22/03 0:00,Shipped,4,10,2003,S24_1444,27
10176,27,68.78,8,Small,11/6/03 0:00,Shipped,4,11,2003,S24_1444,71
10184,31,60.11,3,Small,11/14/03 0:00,Shipped,4,11,2003,S24_1444,82
10195,44,66.47,3,Small,11/25/03 0:00,Shipped,4,11,2003,S24_1444,48
10207,49,46.82,4,Small,12/9/03 0:00,Shipped,4,12,2003,S24_1444,65
10220,26,56.07,8,Small,2/12/04 0:00,Shipped,1,2,2004,S24_1444,76
10230,36,54.33,6,Small,3/15/04 0:00,Shipped,1,3,2004,S24_1444,73
10246,44,52.6,2,Small,5/5/04 0:00,Shipped,2,5,2004,S24_1444,24
10259,28,46.82,1,Small,6/15/04 0:00,Shipped,2,6,2004,S24_1444,66
10271,45,64.74,2,Small,7/20/04 0:00,Shipped,3,7,2004,S24_1444,40
10282,29,46.82,11,Small,8/20/04 0:00,Shipped,3,8,2004,S24_1444,40
10292,40,53.75,5,Small,9/8/04 0:00,Shipped,3,9,2004,S24_1444,1
10305,45,61.85,2,Small,10/13/04 0:00,Shipped,4,10,2004,S24_1444,16
10314,44,53.18,11,Small,10/22/04 0:00,Shipped,4,10,2004,S24_1444,79
10324,25,69.16,14,Small,11/5/04 0:00,Shipped,4,11,2004,S24_1444,12
10336,45,100,4,Medium,11/20/04 0:00,Shipped,4,11,2004,S24_1444,63
10349,48,47.4,4,Small,12/1/04 0:00,Shipped,4,12,2004,S24_1444,75
10358,44,60.76,14,Small,12/10/04 0:00,Shipped,4,12,2004,S24_1444,24
10371,25,97.27,12,Small,1/23/05 0:00,Shipped,1,1,2005,S24_1444,40
10383,22,91.76,2,Small,2/22/05 0:00,Shipped,1,2,2005,S24_1444,24
10394,31,50.29,2,Small,3/15/05 0:00,Shipped,1,3,2005,S24_1444,24
10412,21,52.6,2,Small,5/3/05 0:00,Shipped,2,5,2005,S24_1444,24
10425,55,46.82,1,Small,5/31/05 0:00,In Process,2,5,2005,S24_1444,15
10107,25,100,3,Small,2/24/03 0:00,Shipped,1,2,2003,S24_1578,1
10120,35,98.05,1,Medium,4/29/03 0:00,Shipped,2,4,2003,S24_1578,11
10134,35,93.54,3,Medium,7/1/03 0:00,Shipped,3,7,2003,S24_1578,3
10145,43,95.8,7,Medium,8/25/03 0:00,Shipped,3,8,2003,S24_1578,4
10159,44,100,15,Medium,10/10/03 0:00,Shipped,4,10,2003,S24_1578,5
10168,50,100,2,Medium,10/28/03 0:00,Shipped,4,10,2003,S24_1578,6
10180,48,100,10,Medium,11/11/03 0:00,Shipped,4,11,2003,S24_1578,7
10188,25,100,2,Small,11/18/03 0:00,Shipped,4,11,2003,S24_1578,8
10201,39,100,3,Medium,12/1/03 0:00,Shipped,4,12,2003,S24_1578,9
10211,25,90.16,15,Small,1/15/04 0:00,Shipped,1,1,2004,S24_1578,10
10223,32,91.29,2,Small,2/20/04 0:00,Shipped,1,2,2004,S24_1578,11
10237,20,100,8,Small,4/5/04 0:00,Shipped,2,4,2004,S24_1578,12
10251,26,100,3,Small,5/18/04 0:00,Shipped,2,5,2004,S24_1578,13
10263,42,100,3,Medium,6/28/04 0:00,Shipped,2,6,2004,S24_1578,14
10275,21,100,2,Small,7/23/04 0:00,Shipped,3,7,2004,S24_1578,15
10285,34,100,7,Medium,8/27/04 0:00,Shipped,3,8,2004,S24_1578,16
10299,47,100,10,Medium,9/30/04 0:00,Shipped,3,9,2004,S24_1578,17
10309,21,100,6,Small,10/15/04 0:00,Shipped,4,10,2004,S24_1578,18
10318,48,100,2,Medium,11/2/04 0:00,Shipped,4,11,2004,S24_1578,19
10329,30,87.78,7,Small,11/15/04 0:00,Shipped,4,11,2004,S24_1578,1
10339,27,84.39,10,Small,11/23/04 0:00,Shipped,4,11,2004,S24_1578,36
10362,50,96.92,2,Medium,1/5/05 0:00,Shipped,1,1,2005,S24_1578,6
10374,38,100,6,Medium,2/2/05 0:00,Shipped,1,2,2005,S24_1578,29
10389,45,100,1,Medium,3/3/05 0:00,Shipped,1,3,2005,S24_1578,38
10403,46,100,8,Medium,4/8/05 0:00,Shipped,2,4,2005,S24_1578,23
10417,35,100,3,Medium,5/13/05 0:00,Disputed,2,5,2005,S24_1578,24
10110,29,59.37,15,Small,3/18/03 0:00,Shipped,1,3,2003,S24_1628,78
10123,50,59.87,1,Small,5/20/03 0:00,Shipped,2,5,2003,S24_1628,47
10137,26,49.81,1,Small,7/10/03 0:00,Shipped,3,7,2003,S24_1628,2
10148,47,56.85,8,Small,9/11/03 0:00,Shipped,3,9,2003,S24_1628,43
10161,23,53.33,7,Small,10/17/03 0:00,Shipped,4,10,2003,S24_1628,79
10172,34,42.76,5,Small,11/5/03 0:00,Shipped,4,11,2003,S24_1628,14
10181,34,53.83,1,Small,11/12/03 0:00,Shipped,4,11,2003,S24_1628,8
10192,47,53.83,6,Small,11/20/03 0:00,Shipped,4,11,2003,S24_1628,41
10204,45,49.81,12,Small,12/2/03 0:00,Shipped,4,12,2003,S24_1628,75
10212,45,53.33,5,Small,1/16/04 0:00,Shipped,1,1,2004,S24_1628,24
10226,36,43.27,3,Small,2/26/04 0:00,Shipped,1,2,2004,S24_1628,56
10241,21,40.25,10,Small,4/13/04 0:00,Shipped,2,4,2004,S24_1628,84
10266,28,48.3,1,Small,7/6/04 0:00,Shipped,3,7,2004,S24_1628,71
10278,35,45.28,1,Small,8/6/04 0:00,Shipped,3,8,2004,S24_1628,85
10288,50,52.32,13,Small,9/1/04 0:00,Shipped,3,9,2004,S24_1628,66
10301,22,51.32,3,Small,10/5/03 0:00,Shipped,4,10,2003,S24_1628,86
10311,45,49.3,8,Small,10/16/04 0:00,Shipped,4,10,2004,S24_1628,24
10321,48,42.26,5,Small,11/4/04 0:00,Shipped,4,11,2004,S24_1628,22
10332,20,87.96,5,Small,11/17/04 0:00,Shipped,4,11,2004,S24_1628,78
10343,27,36.21,6,Small,11/24/04 0:00,Shipped,4,11,2004,S24_1628,2
10367,38,38.5,11,Small,1/12/05 0:00,Resolved,1,1,2005,S24_1628,4
10379,32,100,3,Medium,2/10/05 0:00,Shipped,1,2,2005,S24_1628,24
10407,64,40.25,10,Small,4/22/05 0:00,On Hold,2,4,2005,S24_1628,62
10420,37,60.37,13,Small,5/29/05 0:00,In Process,2,5,2005,S24_1628,21
10106,28,88.63,4,Small,2/17/03 0:00,Shipped,1,2,2003,S24_1785,87
10120,39,100,10,Medium,4/29/03 0:00,Shipped,2,4,2003,S24_1785,11
10133,41,94.1,5,Medium,6/27/03 0:00,Shipped,2,6,2003,S24_1785,24
10145,40,87.54,16,Medium,8/25/03 0:00,Shipped,3,8,2003,S24_1785,4
10168,49,100,11,Medium,10/28/03 0:00,Shipped,4,10,2003,S24_1785,6
10210,27,98.48,9,Small,1/12/04 0:00,Shipped,1,1,2004,S24_1785,45
10223,34,100,11,Medium,2/20/04 0:00,Shipped,1,2,2004,S24_1785,11
10235,23,96.29,5,Small,4/2/04 0:00,Shipped,2,4,2004,S24_1785,58
10250,31,88.63,6,Small,5/11/04 0:00,Shipped,2,5,2004,S24_1785,62
10262,34,97.38,1,Medium,6/24/04 0:00,Cancelled,2,6,2004,S24_1785,24
10275,25,95.2,11,Small,7/23/04 0:00,Shipped,3,7,2004,S24_1785,15
10284,22,100,3,Small,8/21/04 0:00,Shipped,3,8,2004,S24_1785,86
10297,32,100,6,Medium,9/16/04 0:00,Shipped,3,9,2004,S24_1785,76
10308,31,100,9,Medium,10/15/04 0:00,Shipped,4,10,2004,S24_1785,48
10316,25,100,1,Small,11/1/04 0:00,Shipped,4,11,2004,S24_1785,60
10328,47,87.54,14,Medium,11/12/04 0:00,Shipped,4,11,2004,S24_1785,87
10339,21,50.65,7,Small,11/23/04 0:00,Shipped,4,11,2004,S24_1785,36
10353,28,71.73,2,Small,12/4/04 0:00,Shipped,4,12,2004,S24_1785,89
10374,46,94.1,3,Medium,2/2/05 0:00,Shipped,1,2,2005,S24_1785,29
10386,33,41.71,11,Small,3/1/05 0:00,Resolved,1,3,2005,S24_1785,24
10398,43,100,16,Medium,3/30/05 0:00,Shipped,1,3,2005,S24_1785,2
10401,38,96.29,5,Medium,4/3/05 0:00,On Hold,2,4,2005,S24_1785,13
10416,47,88.63,6,Medium,5/10/05 0:00,Shipped,2,5,2005,S24_1785,71
10101,45,31.2,3,Small,1/9/03 0:00,Shipped,1,1,2003,S24_1937,73
10110,20,35.51,3,Small,3/18/03 0:00,Shipped,1,3,2003,S24_1937,78
10124,45,37.84,2,Small,5/21/03 0:00,Shipped,2,5,2003,S24_1937,85
10149,36,33.19,7,Small,9/12/03 0:00,Shipped,3,9,2003,S24_1937,83
10162,37,27.22,5,Small,10/18/03 0:00,Shipped,4,10,2003,S24_1937,5
10173,31,31.53,9,Small,11/5/03 0:00,Shipped,4,11,2003,S24_1937,87
10182,39,36.84,6,Small,11/12/03 0:00,Shipped,4,11,2003,S24_1937,40
10193,26,29.21,10,Small,11/21/03 0:00,Shipped,4,11,2003,S24_1937,88
10205,32,37.17,5,Small,12/3/03 0:00,Shipped,4,12,2003,S24_1937,24
10214,20,34.19,3,Small,1/26/04 0:00,Shipped,1,1,2004,S24_1937,26
10227,42,29.21,6,Small,3/2/04 0:00,Shipped,1,3,2004,S24_1937,31
10243,33,29.54,1,Small,4/26/04 0:00,Shipped,2,4,2004,S24_1937,65
10280,20,28.88,12,Small,8/17/04 0:00,Shipped,3,8,2004,S24_1937,37
10288,29,38.17,1,Small,9/1/04 0:00,Shipped,3,9,2004,S24_1937,66
10304,23,30.2,16,Small,10/11/04 0:00,Shipped,4,10,2004,S24_1937,39
10312,39,29.54,13,Small,10/21/04 0:00,Shipped,4,10,2004,S24_1937,40
10322,20,100,3,Small,11/4/04 0:00,Shipped,4,11,2004,S24_1937,41
10332,45,81.91,6,Medium,11/17/04 0:00,Shipped,4,11,2004,S24_1937,78
10344,20,35.18,6,Small,11/25/04 0:00,Shipped,4,11,2004,S24_1937,68
10356,48,100,5,Large,12/9/04 0:00,Shipped,4,12,2004,S24_1937,3
10367,23,36.29,13,Small,1/12/05 0:00,Resolved,1,1,2005,S24_1937,4
10380,32,70.56,4,Small,2/16/05 0:00,Shipped,1,2,2005,S24_1937,24
10391,33,100,8,Large,3/9/05 0:00,Shipped,1,3,2005,S24_1937,43
10409,61,29.54,1,Small,4/23/05 0:00,Shipped,2,4,2005,S24_1937,66
10420,45,26.88,1,Small,5/29/05 0:00,In Process,2,5,2005,S24_1937,21
10107,38,83.03,7,Medium,2/24/03 0:00,Shipped,1,2,2003,S24_2000,1
10120,34,83.79,5,Small,4/29/03 0:00,Shipped,2,4,2003,S24_2000,11
10134,43,83.03,7,Medium,7/1/03 0:00,Shipped,3,7,2003,S24_2000,3
10145,47,83.03,11,Medium,8/25/03 0:00,Shipped,3,8,2003,S24_2000,4
10158,22,67.03,1,Small,10/10/03 0:00,Shipped,4,10,2003,S24_2000,18
10168,29,75.41,6,Small,10/28/03 0:00,Shipped,4,10,2003,S24_2000,6
10180,28,68.55,14,Small,11/11/03 0:00,Shipped,4,11,2003,S24_2000,7
10188,40,91.4,6,Medium,11/18/03 0:00,Shipped,4,11,2003,S24_2000,8
10201,25,73.88,7,Small,12/1/03 0:00,Shipped,4,12,2003,S24_2000,9
10210,30,61.7,4,Small,1/12/04 0:00,Shipped,1,1,2004,S24_2000,45
10223,38,69.31,6,Small,2/20/04 0:00,Shipped,1,2,2004,S24_2000,11
10236,36,87.6,3,Medium,4/3/04 0:00,Shipped,2,4,2004,S24_2000,46
10250,32,87.6,1,Small,5/11/04 0:00,Shipped,2,5,2004,S24_2000,62
10263,37,62.46,7,Small,6/28/04 0:00,Shipped,2,6,2004,S24_2000,14
10275,30,79.98,6,Small,7/23/04 0:00,Shipped,3,7,2004,S24_2000,15
10285,39,70.08,11,Small,8/27/04 0:00,Shipped,3,8,2004,S24_2000,16
10297,32,65.51,1,Small,9/16/04 0:00,Shipped,3,9,2004,S24_2000,76
10308,47,63.22,4,Small,10/15/04 0:00,Shipped,4,10,2004,S24_2000,48
10318,26,86.83,6,Small,11/2/04 0:00,Shipped,4,11,2004,S24_2000,19
10329,37,94.43,4,Medium,11/15/04 0:00,Shipped,4,11,2004,S24_2000,1
10340,55,79.98,8,Medium,11/24/04 0:00,Shipped,4,11,2004,S24_2000,54
10363,21,100,8,Medium,1/6/05 0:00,Shipped,1,1,2005,S24_2000,74
10375,23,100,9,Small,2/3/05 0:00,Shipped,1,2,2005,S24_2000,15
10389,49,81.4,2,Medium,3/3/05 0:00,Shipped,1,3,2005,S24_2000,38
10402,59,87.6,3,Medium,4/7/05 0:00,Shipped,2,4,2005,S24_2000,10
10416,32,87.6,1,Small,5/10/05 0:00,Shipped,2,5,2005,S24_2000,71
10105,43,100,9,Medium,2/11/03 0:00,Shipped,1,2,2003,S24_2011,49
10117,41,100,3,Medium,4/16/03 0:00,Shipped,2,4,2003,S24_2011,27
10129,45,100,9,Medium,6/12/03 0:00,Shipped,2,6,2003,S24_2011,50
10142,33,100,6,Medium,8/8/03 0:00,Shipped,3,8,2003,S24_2011,40
10153,40,100,5,Medium,9/28/03 0:00,Shipped,3,9,2003,S24_2011,24
10167,33,100,16,Medium,10/23/03 0:00,Cancelled,4,10,2003,S24_2011,38
10177,50,100,7,Medium,11/7/03 0:00,Shipped,4,11,2003,S24_2011,77
10185,30,100,7,Medium,11/14/03 0:00,Shipped,4,11,2003,S24_2011,51
10197,41,100,13,Medium,11/26/03 0:00,Shipped,4,11,2003,S24_2011,54
10208,35,100,7,Medium,1/2/04 0:00,Shipped,1,1,2004,S24_2011,31
10221,49,100,1,Medium,2/18/04 0:00,Shipped,1,2,2004,S24_2011,57
10232,46,100,4,Medium,3/20/04 0:00,Shipped,1,3,2004,S24_2011,60
10248,48,100,10,Medium,5/7/04 0:00,Cancelled,2,5,2004,S24_2011,1
10261,36,100,8,Medium,6/17/04 0:00,Shipped,2,6,2004,S24_2011,44
10273,22,100,11,Small,7/21/04 0:00,Shipped,3,7,2004,S24_2011,57
10283,42,100,13,Medium,8/20/04 0:00,Shipped,3,8,2004,S24_2011,58
10293,21,100,2,Small,9/9/04 0:00,Shipped,3,9,2004,S24_2011,37
10306,29,100,7,Medium,10/14/04 0:00,Shipped,4,10,2004,S24_2011,78
10315,35,100,6,Medium,10/29/04 0:00,Shipped,4,10,2004,S24_2011,15
10326,41,100,4,Medium,11/9/04 0:00,Shipped,4,11,2004,S24_2011,25
10337,29,71.97,4,Small,11/21/04 0:00,Shipped,4,11,2004,S24_2011,28
10350,34,50.33,7,Small,12/2/04 0:00,Shipped,4,12,2004,S24_2011,24
10372,37,100,8,Medium,1/26/05 0:00,Shipped,1,1,2005,S24_2011,36
10384,28,80.54,3,Small,2/23/05 0:00,Shipped,1,2,2005,S24_2011,5
10396,49,100,6,Medium,3/23/05 0:00,Shipped,1,3,2005,S24_2011,40
10414,23,100,10,Medium,5/6/05 0:00,On Hold,2,5,2005,S24_2011,59
10101,46,53.76,2,Small,1/9/03 0:00,Shipped,1,1,2003,S24_2022,73
10110,39,44.35,2,Small,3/18/03 0:00,Shipped,1,3,2003,S24_2022,78
10124,22,45.25,1,Small,5/21/03 0:00,Shipped,2,5,2003,S24_2022,85
10149,49,49.28,6,Small,9/12/03 0:00,Shipped,3,9,2003,S24_2022,83
10162,43,36.29,4,Small,10/18/03 0:00,Shipped,4,10,2003,S24_2022,5
10173,27,41.22,8,Small,11/5/03 0:00,Shipped,4,11,2003,S24_2022,87
10182,31,36.74,5,Small,11/12/03 0:00,Shipped,4,11,2003,S24_2022,40
10193,20,50.62,9,Small,11/21/03 0:00,Shipped,4,11,2003,S24_2022,88
10205,24,38.08,4,Small,12/3/03 0:00,Shipped,4,12,2003,S24_2022,24
10214,49,47.94,2,Small,1/26/04 0:00,Shipped,1,1,2004,S24_2022,26
10227,24,48.38,5,Small,3/2/04 0:00,Shipped,1,3,2004,S24_2022,31
10244,39,45.25,9,Small,4/29/04 0:00,Shipped,2,4,2004,S24_2022,24
10255,37,45.7,2,Small,6/4/04 0:00,Shipped,2,6,2004,S24_2022,84
10280,45,47.49,11,Small,8/17/04 0:00,Shipped,3,8,2004,S24_2022,37
10289,45,48.38,4,Small,9/3/04 0:00,Shipped,3,9,2004,S24_2022,8
10304,44,39.42,15,Small,10/11/04 0:00,Shipped,4,10,2004,S24_2022,39
10312,23,37.63,12,Small,10/21/04 0:00,Shipped,4,10,2004,S24_2022,40
10322,30,100,4,Medium,11/4/04 0:00,Shipped,4,11,2004,S24_2022,41
10332,26,85.52,10,Small,11/17/04 0:00,Shipped,4,11,2004,S24_2022,78
10345,43,53.76,1,Small,11/25/04 0:00,Shipped,4,11,2004,S24_2022,47
10356,26,31.86,7,Small,12/9/04 0:00,Shipped,4,12,2004,S24_2022,3
10367,28,30.59,12,Small,1/12/05 0:00,Resolved,1,1,2005,S24_2022,4
10380,27,68.35,5,Small,2/16/05 0:00,Shipped,1,2,2005,S24_2022,24
10391,24,100,1,Medium,3/9/05 0:00,Shipped,1,3,2005,S24_2022,43
10421,40,45.7,2,Small,5/29/05 0:00,In Process,2,5,2005,S24_2022,40
10103,36,100,1,Medium,1/29/03 0:00,Shipped,1,1,2003,S24_2300,18
10114,21,100,5,Small,4/1/03 0:00,Shipped,2,4,2003,S24_2300,63
10126,27,100,1,Medium,5/28/03 0:00,Shipped,2,5,2003,S24_2300,26
10140,47,100,1,Medium,7/24/03 0:00,Shipped,3,7,2003,S24_2300,6
10151,42,100,8,Medium,9/21/03 0:00,Shipped,3,9,2003,S24_2300,61
10165,32,100,17,Medium,10/22/03 0:00,Shipped,4,10,2003,S24_2300,27
10175,28,100,6,Small,11/6/03 0:00,Shipped,4,11,2003,S24_2300,50
10184,24,100,11,Medium,11/14/03 0:00,Shipped,4,11,2003,S24_2300,82
10194,49,100,1,Medium,11/25/03 0:00,Shipped,4,11,2003,S24_2300,31
10207,46,100,12,Medium,12/9/03 0:00,Shipped,4,12,2003,S24_2300,65
10217,28,100,1,Medium,2/4/04 0:00,Shipped,1,2,2004,S24_2300,66
10229,48,100,6,Medium,3/11/04 0:00,Shipped,1,3,2004,S24_2300,40
10246,29,100,10,Medium,5/5/04 0:00,Shipped,2,5,2004,S24_2300,24
10259,47,100,9,Medium,6/15/04 0:00,Shipped,2,6,2004,S24_2300,66
10271,43,100,10,Medium,7/20/04 0:00,Shipped,3,7,2004,S24_2300,40
10281,25,100,6,Small,8/19/04 0:00,Shipped,3,8,2004,S24_2300,19
10291,48,100,1,Medium,9/8/04 0:00,Shipped,3,9,2004,S24_2300,38
10305,24,100,10,Medium,10/13/04 0:00,Shipped,4,10,2004,S24_2300,16
10313,42,100,4,Medium,10/22/04 0:00,Shipped,4,10,2004,S24_2300,32
10324,31,100,2,Medium,11/5/04 0:00,Shipped,4,11,2004,S24_2300,12
10334,42,100,5,Medium,11/19/04 0:00,On Hold,4,11,2004,S24_2300,25
10348,37,100,1,Medium,11/1/04 0:00,Shipped,4,11,2004,S24_2300,26
10358,41,100,7,Medium,12/10/04 0:00,Shipped,4,12,2004,S24_2300,24
10371,20,100,5,Medium,1/23/05 0:00,Shipped,1,1,2005,S24_2300,40
10382,20,100,3,Small,2/17/05 0:00,Shipped,1,2,2005,S24_2300,40
10412,70,100,10,Large,5/3/05 0:00,Shipped,2,5,2005,S24_2300,24
10425,49,100,9,Medium,5/31/05 0:00,In Process,2,5,2005,S24_2300,15
10108,35,58.87,15,Small,3/3/03 0:00,Shipped,1,3,2003,S24_2360,67
10121,32,76.88,2,Small,5/7/03 0:00,Shipped,2,5,2003,S24_2360,2
10135,29,61.64,16,Small,7/2/03 0:00,Shipped,3,7,2003,S24_2360,40
10145,27,60.95,3,Small,8/25/03 0:00,Shipped,3,8,2003,S24_2360,4
10159,27,80.34,11,Small,10/10/03 0:00,Shipped,4,10,2003,S24_2360,5
10169,38,74.11,11,Small,11/4/03 0:00,Shipped,4,11,2003,S24_2360,43
10180,35,72.03,6,Small,11/11/03 0:00,Shipped,4,11,2003,S24_2360,7
10190,42,76.19,3,Medium,11/19/03 0:00,Shipped,4,11,2003,S24_2360,24
10211,21,63.72,11,Small,1/15/04 0:00,Shipped,1,1,2004,S24_2360,10
10224,37,80.34,4,Small,2/21/04 0:00,Shipped,1,2,2004,S24_2360,7
10237,26,79.65,4,Small,4/5/04 0:00,Shipped,2,4,2004,S24_2360,12
10252,47,65.8,8,Medium,5/26/04 0:00,Shipped,2,5,2004,S24_2360,10
10264,37,65.1,6,Small,6/30/04 0:00,Shipped,2,6,2004,S24_2360,59
10276,46,75.49,12,Medium,8/2/04 0:00,Shipped,3,8,2004,S24_2360,72
10285,38,59.56,3,Small,8/27/04 0:00,Shipped,3,8,2004,S24_2360,16
10299,33,66.49,6,Small,9/30/04 0:00,Shipped,3,9,2004,S24_2360,17
10309,24,56.1,2,Small,10/15/04 0:00,Shipped,4,10,2004,S24_2360,18
10319,31,81.73,7,Small,11/3/04 0:00,Shipped,4,11,2004,S24_2360,80
10330,42,81.03,1,Medium,11/16/04 0:00,Shipped,4,11,2004,S24_2360,67
10341,32,100,6,Medium,11/24/04 0:00,Shipped,4,11,2004,S24_2360,20
10355,41,70.65,3,Small,12/7/04 0:00,Shipped,4,12,2004,S24_2360,24
10363,43,61.23,14,Small,1/6/05 0:00,Shipped,1,1,2005,S24_2360,74
10375,20,100,14,Small,2/3/05 0:00,Shipped,1,2,2005,S24_2360,15
10390,35,65.13,4,Small,3/4/05 0:00,Shipped,1,3,2005,S24_2360,40
10403,27,79.65,4,Small,4/8/05 0:00,Shipped,2,4,2005,S24_2360,23
10110,43,78.15,11,Medium,3/18/03 0:00,Shipped,1,3,2003,S24_2766,78
10124,32,72.7,10,Small,5/21/03 0:00,Shipped,2,5,2003,S24_2766,85
10148,21,73.6,4,Small,9/11/03 0:00,Shipped,3,9,2003,S24_2766,43
10161,20,100,3,Small,10/17/03 0:00,Shipped,4,10,2003,S24_2766,79
10172,22,74.51,1,Small,11/5/03 0:00,Shipped,4,11,2003,S24_2766,14
10182,36,73.6,14,Small,11/12/03 0:00,Shipped,4,11,2003,S24_2766,40
10192,46,83.6,2,Medium,11/20/03 0:00,Shipped,4,11,2003,S24_2766,41
10204,47,96.32,8,Medium,12/2/03 0:00,Shipped,4,12,2003,S24_2766,75
10212,45,88.14,1,Medium,1/16/04 0:00,Shipped,1,1,2004,S24_2766,24
10227,47,88.14,14,Medium,3/2/04 0:00,Shipped,1,3,2004,S24_2766,31
10241,47,94.5,6,Medium,4/13/04 0:00,Shipped,2,4,2004,S24_2766,84
10267,38,87.24,3,Medium,7/7/04 0:00,Shipped,3,7,2004,S24_2766,75
10279,49,79.97,3,Medium,8/9/04 0:00,Shipped,3,8,2004,S24_2766,24
10288,35,80.87,9,Small,9/1/04 0:00,Shipped,3,9,2004,S24_2766,66
10302,49,100,5,Medium,10/6/03 0:00,Shipped,4,10,2003,S24_2766,23
10311,28,93.6,4,Small,10/16/04 0:00,Shipped,4,10,2004,S24_2766,24
10321,30,72.7,1,Small,11/4/04 0:00,Shipped,4,11,2004,S24_2766,22
10332,39,86.72,7,Medium,11/17/04 0:00,Shipped,4,11,2004,S24_2766,78
10346,25,100,1,Small,11/29/04 0:00,Shipped,4,11,2004,S24_2766,85
10368,40,100,2,Medium,1/19/05 0:00,Shipped,1,1,2005,S24_2766,40
10380,36,37.5,6,Small,2/16/05 0:00,Shipped,1,2,2005,S24_2766,24
10407,76,94.5,6,Large,4/22/05 0:00,On Hold,2,4,2005,S24_2766,62
10420,39,100,9,Medium,5/29/05 0:00,In Process,2,5,2005,S24_2766,21
10104,44,39.6,10,Small,1/31/03 0:00,Shipped,1,1,2003,S24_2840,24
10114,24,30.06,1,Small,4/1/03 0:00,Shipped,2,4,2003,S24_2840,63
10127,39,38.19,12,Small,6/3/03 0:00,Shipped,2,6,2003,S24_2840,75
10141,21,42.43,6,Small,8/1/03 0:00,Shipped,3,8,2003,S24_2840,74
10151,30,40.31,4,Small,9/21/03 0:00,Shipped,3,9,2003,S24_2840,61
10165,27,31.82,13,Small,10/22/03 0:00,Shipped,4,10,2003,S24_2840,27
10175,37,31.12,2,Small,11/6/03 0:00,Shipped,4,11,2003,S24_2840,50
10184,42,31.82,7,Small,11/14/03 0:00,Shipped,4,11,2003,S24_2840,82
10195,32,28.29,7,Small,11/25/03 0:00,Shipped,4,11,2003,S24_2840,48
10207,42,29.7,8,Small,12/9/03 0:00,Shipped,4,12,2003,S24_2840,65
10219,21,40.31,3,Small,2/10/04 0:00,Shipped,1,2,2004,S24_2840,83
10229,33,32.88,2,Small,3/11/04 0:00,Shipped,1,3,2004,S24_2840,40
10246,49,36.07,6,Small,5/5/04 0:00,Shipped,2,5,2004,S24_2840,24
10259,31,33.24,5,Small,6/15/04 0:00,Shipped,2,6,2004,S24_2840,66
10271,38,41.72,6,Small,7/20/04 0:00,Shipped,3,7,2004,S24_2840,40
10281,20,40.66,2,Small,8/19/04 0:00,Shipped,3,8,2004,S24_2840,19
10292,39,30.06,9,Small,9/8/04 0:00,Shipped,3,9,2004,S24_2840,1
10305,48,31.47,6,Small,10/13/04 0:00,Shipped,4,10,2004,S24_2840,16
10314,39,37.13,15,Small,10/22/04 0:00,Shipped,4,10,2004,S24_2840,79
10324,30,100,9,Medium,11/5/04 0:00,Shipped,4,11,2004,S24_2840,12
10335,33,37.13,2,Small,11/19/04 0:00,Shipped,4,11,2004,S24_2840,40
10349,36,37.13,3,Small,12/1/04 0:00,Shipped,4,12,2004,S24_2840,75
